latitude,longitude,dataset_id,common_name,date_time
37.651,163.5925,320,Loggerhead,03-Jun-2001
37.724,164.572,320,Loggerhead,06-Jun-2001
37.861,165.108,320,Loggerhead,08-Jun-2001
37.3755,166.025,320,Loggerhead,11-Jun-2001
35.723,166.051,320,Loggerhead,18-Jun-2001
35.6645,166.026,320,Loggerhead,21-Jun-2001
36.596,165.345,320,Loggerhead,26-Jun-2001
38.2035,167.572,320,Loggerhead,03-Jul-2001
38.543,166.909,320,Loggerhead,06-Jul-2001
39.369,165.585,320,Loggerhead,11-Jul-2001
39.0758,165.4126,320,Loggerhead,13-Jul-2001
38.7956666666667,165.326666666667,320,Loggerhead,16-Jul-2001
38.5161428571429,165.284285714286,320,Loggerhead,18-Jul-2001
38.3131,165.7748,320,Loggerhead,21-Jul-2001
38.229,166.080571428571,320,Loggerhead,23-Jul-2001
38.06525,166.67125,320,Loggerhead,26-Jul-2001
38.01775,166.74125,320,Loggerhead,28-Jul-2001
37.8053333333333,167.117333333333,320,Loggerhead,31-Jul-2001
37.8285,167.0675,320,Loggerhead,02-Aug-2001
37.63925,166.76025,320,Loggerhead,05-Aug-2001
38.0203333333333,166.503333333333,320,Loggerhead,07-Aug-2001
38.4818333333333,166.266666666667,320,Loggerhead,10-Aug-2001
39.4695714285714,166.673,320,Loggerhead,15-Aug-2001
39.8895,166.4245,320,Loggerhead,17-Aug-2001
40.2658571428571,166.403142857143,320,Loggerhead,20-Aug-2001
40.69475,166.01925,320,Loggerhead,22-Aug-2001
40.90125,165.529,320,Loggerhead,25-Aug-2001
40.82,165.2755,320,Loggerhead,27-Aug-2001
40.926375,164.876125,320,Loggerhead,30-Aug-2001
40.966,164.2495,320,Loggerhead,01-Sep-2001
40.7682857142857,163.662285714286,320,Loggerhead,04-Sep-2001
40.6135,162.91875,320,Loggerhead,06-Sep-2001
40.27,162.825,320,Loggerhead,09-Sep-2001
39.986,163.394714285714,320,Loggerhead,11-Sep-2001
39.205,163.879,320,Loggerhead,14-Sep-2001
38.953,162.824,320,Loggerhead,16-Sep-2001
38.82,162.3655,320,Loggerhead,19-Sep-2001
37.4523333333333,162.557333333333,320,Loggerhead,21-Sep-2001
36.1795,165.643375,320,Loggerhead,29-Sep-2001
35.2933333333333,166.231333333333,320,Loggerhead,01-Oct-2001
35.098,165.589,320,Loggerhead,04-Oct-2001
35.645,165.225,320,Loggerhead,06-Oct-2001
35.741,165.243333333333,320,Loggerhead,09-Oct-2001
35.631,165.706,320,Loggerhead,11-Oct-2001
35.5738,167.7942,320,Loggerhead,14-Oct-2001
35.719,169.288,320,Loggerhead,16-Oct-2001
36.726,169.147666666667,320,Loggerhead,19-Oct-2001
37.5815714285714,169.204571428571,320,Loggerhead,21-Oct-2001
38.1205714285714,169.343428571429,320,Loggerhead,24-Oct-2001
34.9305555555556,140.319777777778,320,Loggerhead,28-Nov-2003
35.9563333333333,141.813333333333,320,Loggerhead,30-Nov-2003
36.0576666666667,142.039,320,Loggerhead,01-Dec-2003
36.0974,144.6274,320,Loggerhead,03-Dec-2003
34.9665,146.9995,320,Loggerhead,05-Dec-2003
35.2006666666667,147.214333333333,320,Loggerhead,06-Dec-2003
36.8555555555556,148.838888888889,320,Loggerhead,08-Dec-2003
37.425,148.002,320,Loggerhead,10-Dec-2003
37.51725,147.9675,320,Loggerhead,11-Dec-2003
37.4272727272727,148.265636363636,320,Loggerhead,13-Dec-2003
37.9546666666667,147.697333333333,320,Loggerhead,15-Dec-2003
37.9283333333333,147.814,320,Loggerhead,16-Dec-2003
38.0943076923077,147.319615384615,320,Loggerhead,18-Dec-2003
37.4776,147.2344,320,Loggerhead,20-Dec-2003
37.5126,147.077,320,Loggerhead,21-Dec-2003
38.2078571428572,147.167857142857,320,Loggerhead,23-Dec-2003
37.4078333333333,147.129,320,Loggerhead,25-Dec-2003
37.5031666666667,146.982,320,Loggerhead,26-Dec-2003
38.041125,146.9875,320,Loggerhead,28-Dec-2003
37.529,147.35275,320,Loggerhead,30-Dec-2003
37.4578571428571,147.211714285714,320,Loggerhead,31-Dec-2003
37.4945454545455,146.506363636364,320,Loggerhead,02-Jan-2004
37.4903333333333,146.094166666667,320,Loggerhead,04-Jan-2004
37.4753333333333,146.094666666667,320,Loggerhead,05-Jan-2004
37.1155454545454,146.114818181818,320,Loggerhead,07-Jan-2004
36.5856,146.2328,320,Loggerhead,09-Jan-2004
36.53,146.287666666667,320,Loggerhead,10-Jan-2004
35.9011666666667,146.627083333333,320,Loggerhead,12-Jan-2004
35.5593333333333,147.071666666667,320,Loggerhead,14-Jan-2004
35.5126,147.2704,320,Loggerhead,15-Jan-2004
36.5908333333333,149.103416666667,320,Loggerhead,17-Jan-2004
36.4752,151.0538,320,Loggerhead,19-Jan-2004
34.4074,151.1068,320,Loggerhead,22-Jan-2004
35.0338,153.8178,320,Loggerhead,24-Jan-2004
35.106,153.8675,320,Loggerhead,25-Jan-2004
36.1098333333333,154.312333333333,320,Loggerhead,27-Jan-2004
36.5225,155.05325,320,Loggerhead,29-Jan-2004
36.5063333333333,155.130333333333,320,Loggerhead,30-Jan-2004
35.8346666666667,155.501833333333,320,Loggerhead,01-Feb-2004
34.3505,155.5635,320,Loggerhead,03-Feb-2004
34.049,155.6555,320,Loggerhead,04-Feb-2004
33.025,156.801272727273,320,Loggerhead,06-Feb-2004
32.5725714285714,158.648,320,Loggerhead,08-Feb-2004
32.581,158.8455,320,Loggerhead,09-Feb-2004
33.502,160.754,320,Loggerhead,11-Feb-2004
34.1136666666667,160.879,320,Loggerhead,13-Feb-2004
34.1464285714286,160.794714285714,320,Loggerhead,14-Feb-2004
35.1595,159.911333333333,320,Loggerhead,16-Feb-2004
35.72125,159.94625,320,Loggerhead,18-Feb-2004
35.7852857142857,159.958285714286,320,Loggerhead,19-Feb-2004
36.2568181818182,160.768727272727,320,Loggerhead,21-Feb-2004
36.285,161.771333333333,320,Loggerhead,23-Feb-2004
36.1905,161.982,320,Loggerhead,24-Feb-2004
35.429625,163.6235,320,Loggerhead,26-Feb-2004
34.62525,165.36175,320,Loggerhead,28-Feb-2004
34.4638571428571,165.543428571429,320,Loggerhead,29-Feb-2004
34.8839090909091,167.535272727273,320,Loggerhead,02-Mar-2004
34.9736666666667,168.961,320,Loggerhead,04-Mar-2004
35.0081666666667,169.169666666667,320,Loggerhead,05-Mar-2004
34.9737272727273,170.126454545455,320,Loggerhead,07-Mar-2004
35.357,170.2645,320,Loggerhead,09-Mar-2004
