latitude,longitude,dataset_id,common_name,date_time
11.8037142857143,-79.574,753,Green Sea Turtle,17-Nov-2004
11.6864285714286,-80.1971428571429,753,Green Sea Turtle,18-Nov-2004
11.7522,-80.7998,753,Green Sea Turtle,19-Nov-2004
12.0895454545455,-81.2490909090909,753,Green Sea Turtle,20-Nov-2004
12.5148571428571,-81.596,753,Green Sea Turtle,21-Nov-2004
12.737,-82.1769,753,Green Sea Turtle,22-Nov-2004
12.8058333333333,-82.7795,753,Green Sea Turtle,23-Nov-2004
13.158,-83.3135,753,Green Sea Turtle,24-Nov-2004
13.946,-83.174,753,Green Sea Turtle,25-Nov-2004
14.305,-82.919,753,Green Sea Turtle,27-Nov-2004
14.168,-82.708,753,Green Sea Turtle,28-Nov-2004
14.113,-82.627,753,Green Sea Turtle,29-Nov-2004
14.103,-82.581,753,Green Sea Turtle,30-Nov-2004
14.062,-82.562,753,Green Sea Turtle,01-Dec-2004
14.074,-82.52,753,Green Sea Turtle,03-Dec-2004
14.082,-82.587,753,Green Sea Turtle,05-Dec-2004
14.087,-82.378,753,Green Sea Turtle,06-Dec-2004
14.153,-82.598,753,Green Sea Turtle,07-Dec-2004
14.102,-82.601,753,Green Sea Turtle,09-Dec-2004
14.058,-82.567,753,Green Sea Turtle,10-Dec-2004
14.03025,-82.47975,753,Green Sea Turtle,11-Dec-2004
14.059,-82.622,753,Green Sea Turtle,12-Dec-2004
14.057,-82.57,753,Green Sea Turtle,14-Dec-2004
14.064,-82.578,753,Green Sea Turtle,17-Dec-2004
14.0505,-82.579,753,Green Sea Turtle,18-Dec-2004
14.062,-82.573,753,Green Sea Turtle,21-Dec-2004
14.074,-82.596,753,Green Sea Turtle,22-Dec-2004
14.07,-82.566,753,Green Sea Turtle,25-Dec-2004
14.086,-82.539,753,Green Sea Turtle,29-Dec-2004
14.074,-82.569,753,Green Sea Turtle,31-Dec-2004
14.029,-82.613,753,Green Sea Turtle,01-Jan-2005
14.072,-82.574,753,Green Sea Turtle,03-Jan-2005
14.103,-82.849,753,Green Sea Turtle,04-Jan-2005
14.057,-82.59,753,Green Sea Turtle,06-Jan-2005
14.069,-82.572,753,Green Sea Turtle,07-Jan-2005
14.023,-82.544,753,Green Sea Turtle,10-Jan-2005
14.062,-82.5255,753,Green Sea Turtle,12-Jan-2005
14.068,-82.58,753,Green Sea Turtle,14-Jan-2005
13.585,-82.992,753,Green Sea Turtle,15-Jan-2005
14.057,-82.568,753,Green Sea Turtle,19-Jan-2005
14.071,-82.5646666666667,753,Green Sea Turtle,20-Jan-2005
14.064,-82.547,753,Green Sea Turtle,21-Jan-2005
14.2075,-82.277,753,Green Sea Turtle,22-Jan-2005
14.0615,-82.5765,753,Green Sea Turtle,23-Jan-2005
14.064,-82.562,753,Green Sea Turtle,24-Jan-2005
13.987,-82.398,753,Green Sea Turtle,26-Jan-2005
14.061,-82.579,753,Green Sea Turtle,27-Jan-2005
14.0505,-82.556,753,Green Sea Turtle,30-Jan-2005
14.048,-82.60475,753,Green Sea Turtle,31-Jan-2005
14.049,-82.546,753,Green Sea Turtle,01-Feb-2005
14.08,-82.546,753,Green Sea Turtle,03-Feb-2005
14.0495,-82.56,753,Green Sea Turtle,05-Feb-2005
14.044,-82.5415,753,Green Sea Turtle,06-Feb-2005
14.075,-82.652,753,Green Sea Turtle,07-Feb-2005
